purchase_order_id,product_id,quantity,price
269,427,28,28.54789899
269,1436,76,9.028750505
269,640,8,79.35806092
270,1518,4,33.47084347
270,868,39,8.597442632
270,649,78,5.572214279
270,1414,3,76.76436155
270,1235,86,55.33289886
270,210,34,12.17930599
271,349,55,85.11560334
271,138,80,90.74764119
271,275,96,44.73831145
271,908,64,39.65442641
271,985,94,16.91510423
271,645,82,12.4845406
271,1500,64,47.68538855
271,1056,4,45.03780032
271,1124,74,78.97692054
271,1222,62,55.36597656
271,1316,70,87.18137653
271,801,53,12.03248755
271,1311,47,33.27727851
271,1381,66,82.2991398
272,737,92,95.59897281
272,1103,78,21.88545731
272,831,32,24.95128419
272,1192,19,32.30480358
272,325,46,31.77954012
272,1322,83,96.66528206
273,709,8,72.6458826
273,864,86,88.77399496
273,1218,93,31.02233637
273,1065,70,55.9265083
273,1438,37,84.32427521
273,226,1,94.33298694
273,133,64,36.98536191
273,1309,2,99.91805232
273,889,86,43.32446637
273,1479,90,90.14537889
273,1292,11,43.95638408
273,68,99,51.23254377
273,670,30,32.21655554
273,301,72,32.84645506
274,914,94,76.13114605
274,1051,71,50.84673256
274,1321,82,58.87682001
274,1161,34,70.55078919
274,519,65,62.12101323
274,1160,81,11.92949607
274,1345,91,27.47432209
274,867,78,22.03259633
274,841,59,1.327786377
274,320,92,37.57422004
274,567,69,60.12254573
274,1506,14,50.56357191
274,133,15,60.51524767
274,356,10,43.23828281
274,292,40,26.04246561
275,561,82,88.05819935
275,1281,99,26.36960897
275,999,36,66.98991702
275,92,39,11.77365539
275,1038,23,29.25030596
275,1174,50,43.87498253
275,735,62,5.856882318
276,1284,4,70.09260883
276,1372,72,90.81099659
276,1412,53,20.02728639
276,563,13,45.10756979
276,166,42,2.474804164
276,365,63,30.19375509
276,1116,16,46.42053648
276,398,16,79.4122041
276,1217,68,4.212757029
276,1273,11,60.2141048
276,1207,80,25.97142883
276,1066,49,21.19451628
276,424,51,64.33032401
277,627,70,16.84766331
277,1234,85,27.92979797
277,599,89,70.0377375
277,818,22,55.79242556
277,441,82,36.52943051
277,646,70,26.78952862
277,851,12,50.96210314
277,1140,34,9.97266545
277,945,51,19.05642407
277,150,44,18.43264465
277,1246,89,17.91762859
278,1520,11,35.69402499
278,1088,67,52.59880931
278,1343,33,30.82498521
278,1026,35,85.42207562
278,349,93,22.56540521
278,945,7,4.350522312
278,976,17,63.80519012
278,1135,36,72.7808817
278,1078,52,16.17380741
278,421,30,43.35798605
278,850,75,7.38944228
278,682,1,62.56370026
278,338,73,26.93328798
279,1091,28,44.32747441
279,887,23,45.72076131
279,315,90,31.28666327
279,101,83,25.93007162
279,1199,84,71.06381049
279,413,48,47.05174066
279,993,91,55.82921291
279,1163,53,80.60003824
279,1312,47,6.091334947
279,893,97,31.28621766
279,459,29,93.5892526
279,1248,34,36.87760821
279,1083,27,87.89368921
279,1045,48,38.51880558
279,1023,42,62.7976586
279,593,50,29.36024059
280,1494,46,24.49962426
280,1481,33,97.58388555
280,454,93,86.70655389
280,551,66,75.80073935
280,878,17,42.22434995
280,890,75,44.38194271
280,1401,27,76.39728471
280,536,5,66.27313072
280,1512,55,50.04619279
281,311,55,3.731624328
281,1464,40,93.98238687
281,128,47,72.87931017
281,468,77,51.41038246
281,1058,16,20.2281932
281,1254,37,60.37956017
281,1147,51,55.42039426
281,926,44,10.0840615
281,827,31,36.0481498
281,915,21,55.56995067
282,331,50,39.9583855
282,619,39,66.25861173
282,1341,32,6.101326324
282,353,10,74.17955281
282,934,26,52.41125729
282,528,12,9.290819888
282,58,6,67.55554779
283,528,25,28.41008003
283,489,38,11.34264126
283,1490,33,94.32000325
283,703,47,64.58867582
283,1367,28,40.69237885
283,604,43,38.80130208
283,127,48,8.743304685
283,791,48,50.64681141
283,1473,55,81.40360589
283,271,84,60.49263981
283,862,75,48.94401739
283,270,16,47.44868321
283,1423,30,45.23718525
283,1308,18,90.09043297
283,1167,17,66.04984778
284,1135,69,77.5464578
284,1393,44,56.39692785
284,692,67,11.90044063
284,892,88,35.4721518
284,83,55,61.79807651
284,666,78,3.982235572
284,635,77,99.16673853
284,372,55,50.79689386
284,149,40,65.08738623
284,1296,73,66.30002135
284,1367,60,2.693627483
285,885,20,45.08989446
285,901,96,98.83137189
285,1160,40,34.35459107
285,658,55,16.46992302
285,676,14,3.1007749
286,289,91,65.36191109
286,1135,17,77.79490241
286,1201,25,61.15432929
286,1293,92,26.53512916
286,941,50,39.4529975
286,1016,37,85.01235158
286,1474,97,13.37079403
286,521,82,71.23206134
286,550,25,13.98364479
286,377,77,82.45235622
287,780,26,54.49035656
287,734,14,73.77667904
287,2,11,46.97746369
287,1280,73,49.7293213
287,1067,97,72.53378948
287,282,75,78.83564251
287,421,51,16.72171487
287,667,15,32.07750587
287,1522,10,12.59618338
287,1258,80,84.65883357
287,1083,94,18.90265647
287,959,26,55.38692704
287,539,13,13.5471022
288,529,92,94.096551
288,82,7,74.73055787
288,956,82,36.19117844
288,179,96,18.58074565
288,957,75,35.2834794
288,504,36,90.03550465
288,245,52,20.63556472
288,1519,61,86.42183281
289,1374,73,97.66765325
289,17,82,76.1944548
289,1507,33,40.35174098
289,434,32,59.81210066
289,35,24,10.52243609
289,439,74,89.04723638
289,513,26,12.39243811
289,139,60,24.13662895
289,673,24,62.3677265
289,1416,71,84.68872218
290,1406,98,36.66744322
290,137,74,20.44106898
290,1311,10,12.23851295
290,319,99,88.2828439
290,1048,16,6.728843767
290,997,40,20.90732001
290,1026,27,2.19717673
290,1289,77,2.637662606
290,896,28,67.61610346
291,246,73,19.77399864
291,409,65,23.79282841
291,418,47,39.8528743
291,1150,88,65.00499972
291,156,19,24.86876598
291,458,71,27.29076545
291,1273,1,33.46083387
292,799,92,75.50010295
292,275,8,94.89431249
292,55,35,57.2133562
292,50,75,33.22435158
292,75,94,34.59961068
292,521,90,98.21501153
292,1006,76,34.23133353
292,1330,75,28.41576978
292,1321,16,63.31121517
292,1177,52,66.58869926
292,238,92,87.40598666
293,304,1,45.0799386
293,895,61,56.86144104
293,1210,53,66.4192227
293,939,10,85.29612102
293,1291,3,35.43782023
293,1225,39,58.40049693
293,889,82,45.46969786
293,752,36,28.42288901
294,207,28,13.39233846
294,517,1,12.99962929
294,1052,90,74.45304318
294,1478,14,2.188962914
294,1493,40,34.39243338
294,1461,10,68.81484397
294,729,27,45.29741357
294,767,4,17.17788869
294,139,54,68.40134997
294,244,50,52.87584499
294,777,99,55.66504779
294,821,71,90.85300711
294,956,42,20.37505055
295,1202,66,7.819631462
295,81,75,47.53314126
295,1330,8,27.80937024
295,493,59,2.03941151
295,727,69,93.13807825
295,336,68,32.1184128
295,991,13,26.36014465
295,686,2,50.0005042
295,1096,33,46.48793503
295,1258,28,22.30871461
295,368,99,29.98732641
296,441,88,28.051184
296,1122,74,1.578644927
296,1112,96,83.47545462
296,1205,62,32.12738694
296,133,37,2.489057109
296,1096,24,21.97056082
296,356,46,90.29512243
296,867,88,25.8963308
296,262,83,75.76011405
296,1067,76,27.99800039
297,782,5,7.762533338
297,611,3,30.14392449
297,716,22,15.97257252
297,1540,53,19.34251758
297,1216,83,82.08040202
297,30,7,99.99723491
297,431,68,25.58038969
298,1338,13,80.45348258
298,906,64,9.640877499
298,787,32,17.38106317
298,158,59,37.9680236
298,901,45,72.00346528
298,241,83,29.8855265
298,1144,39,42.8784538
298,271,77,53.04608848
298,831,11,30.08553381
299,1329,93,62.75342605
299,1050,48,83.02932833
299,42,12,61.60899173
299,960,26,31.35153624
299,29,99,42.70566423
299,241,82,98.4276236
299,1144,82,36.13681417
299,281,88,92.161614
299,862,96,11.37079422
299,1494,14,4.346071519
299,1472,55,91.11873951
299,232,71,64.04286915
299,278,1,68.68375572
300,764,23,1.616340239
300,143,20,39.72964636
300,1064,57,71.59678166
300,1214,98,8.473641125
300,667,58,83.28402983
300,962,84,11.74758862
300,66,45,65.69229097
300,1098,23,99.0419811
300,592,84,63.68075976
301,290,65,34.36752363
301,671,54,91.14305454
301,812,96,11.71029986
301,1202,61,21.17303486
301,320,75,25.70782179
301,1391,87,97.6978379
301,344,14,62.78809609
301,121,89,52.73738467
301,1230,58,74.05288748
301,667,65,11.07801573
301,1136,5,1.227208226
301,740,73,4.299164125
301,1229,28,45.49986774
301,139,65,92.40772715
301,1079,81,25.88525696
301,132,22,95.78153675
302,1338,87,21.7232968
302,761,86,31.35322351
302,107,53,93.88971397
302,323,40,21.98039317
302,1205,39,27.29738142
302,664,60,36.95573882
302,1235,9,17.67317234
302,922,80,18.73139313
302,251,6,98.13564227
303,808,78,98.79603561
303,831,83,72.21456319
303,439,95,36.60805741
303,631,41,10.44918999
303,370,20,67.64854592
303,260,2,5.124233033
303,187,12,71.54611084
303,1361,4,47.18380811
303,138,17,32.58502878
304,915,17,83.3776007
304,660,94,73.02073335
304,1290,10,34.92774948
304,561,91,73.59058842
304,1101,71,5.144846055
304,540,16,99.05117179
304,834,71,49.93861562
304,346,92,61.90022068
305,812,87,84.94461757
305,913,25,20.96881714
305,967,91,92.48979486
305,1462,11,34.384134
305,744,5,17.08858712
305,545,47,35.56778961
305,1459,77,93.69489032
305,292,78,41.10143469
305,1007,94,32.88683157
305,236,85,75.492762
305,499,73,1.682271879
306,1141,25,77.71030945
306,361,13,32.25614257
306,953,79,51.57357448
306,189,50,33.94900226
306,863,87,28.34607203
306,1482,67,73.57478416
307,1043,18,5.753724908
307,581,53,34.63389963
307,521,58,86.63893563
307,1235,57,46.075212
307,1064,16,61.19901739
307,184,53,48.14686841
307,1001,87,36.74692003
307,1207,7,42.34466538
307,1025,38,41.83807086
307,646,84,95.00681511
307,994,95,34.78839547
307,418,89,70.80508491
307,1346,92,71.6171589
307,404,16,48.24851485
307,376,75,26.27236321
307,1386,50,45.46907285
307,871,89,5.804238001
308,1089,68,51.76904148
308,1071,65,77.8874993
308,312,58,71.70850488
308,1319,19,20.83928669
308,1327,68,16.39393848
308,416,15,39.60962277
308,495,76,58.08881166
308,183,72,15.23407305
308,1142,87,69.34746234
308,567,74,19.74803093
308,1446,67,50.62836156
308,596,4,88.87354365
308,980,79,47.96148943
308,785,28,93.60552149
309,1448,7,63.10370362
309,620,87,68.95618407
309,912,33,44.81295566
309,1434,27,42.8332708
309,928,96,5.009794938
309,698,48,51.54462603
309,291,68,13.5914283
310,683,1,51.08668795
310,700,69,34.13417208
310,1046,96,42.76792236
310,1036,26,45.57706602
310,876,58,39.70187165
311,780,6,43.36904172
311,192,41,96.35737669
311,1240,20,55.57490367
311,447,43,13.56601948
311,1210,30,44.14609184
311,1349,86,99.09817371
311,222,32,91.8902004
311,1442,44,92.68234148
311,376,39,23.34747209
311,500,90,19.37404894
311,92,75,47.93198694
312,973,72,37.55954999
312,698,17,70.69419363
312,655,18,75.19718425
312,1119,23,20.48997954
312,843,92,31.84419852
312,491,98,88.1373154
312,572,49,40.19832161
312,86,52,38.08940264
312,1133,40,74.21159464
312,1418,78,9.08597474
313,742,12,99.89010913
313,491,67,24.54560635
313,504,43,67.42851028
313,885,81,83.7427497
313,758,35,30.7207565
313,1317,75,65.12104698
313,921,18,26.99954521
313,1219,36,47.86640837
314,193,33,11.89724158
314,586,26,69.95573899
314,473,16,58.63556704
314,1350,95,63.14254096
314,1395,59,33.42549705
314,671,86,12.86903908
314,462,83,54.87026006
315,621,25,84.73772596
315,433,14,47.14980397
315,1396,73,56.81731743
315,824,95,86.36757719
315,146,93,12.35596821
315,215,42,59.91662025
315,1379,27,15.23928296
315,836,91,14.44380354
315,344,99,75.34669362
315,896,40,3.561153033
316,1080,98,99.96426503
316,1273,30,35.62903008
316,1052,53,24.6855444
316,440,20,53.96463249
316,1492,25,83.89786264
316,1118,97,5.896948822
316,741,69,14.5177709
316,897,45,41.03278537
316,705,12,32.12226716
316,337,55,82.133215
316,368,77,91.08332672
317,821,31,99.84187615
317,1007,68,33.66991019
317,502,81,99.29269922
317,1224,32,34.5089454
317,1292,89,66.82761363
317,305,87,46.12692927
318,479,17,66.29851341
318,137,24,35.72011365
318,452,4,8.135006426
318,891,99,85.54253294
318,1512,51,46.92999975
318,185,64,35.93064809
318,381,41,51.24747102
318,621,67,63.31386124
318,1454,47,63.09493405
318,692,76,61.4876322
318,989,69,42.5115444
318,780,81,1.566157583
318,959,97,72.85035091
318,1065,29,25.41208876
318,553,4,74.22153281
318,931,48,42.92949542
319,682,48,26.41625539
319,1549,62,31.38994453
319,447,72,77.72763632
319,1260,56,79.851734
319,249,38,19.54062576
319,802,23,47.86160565
319,670,58,81.26373823
319,517,45,95.72009841
320,1533,89,56.70581417
320,1212,14,31.96455206
320,1017,76,31.98698394
320,1317,49,56.89306823
320,1094,84,6.904774573
320,471,37,50.10406686
320,1102,4,44.61583477
320,401,12,76.39926934
320,953,49,64.81749305
320,254,28,95.95297086
320,1301,29,21.85254145
320,1205,49,14.15596372
320,550,43,6.61112631
320,1035,14,65.62171148
321,1236,91,98.97257812
321,364,14,29.72098969
321,721,4,34.67323489
321,476,43,62.55330203
321,636,74,55.46854199
321,203,80,74.18057439
321,900,39,66.47194965
322,17,24,61.95060767
322,452,8,11.5381359
322,582,26,47.52439391
322,287,50,69.09741205
322,864,70,47.26086323
322,256,71,29.34550484
322,1388,1,53.48557474
322,170,77,72.59618184
322,1067,32,28.63359987
322,1297,1,38.67763487
323,1235,78,78.09348409
323,1075,26,48.28252689
323,565,83,53.25045146
323,21,83,50.45680861
323,788,13,17.65202455
323,5,73,16.43532376
323,39,22,74.82621196
323,1338,34,39.24149785
323,1466,88,73.20648822
324,847,97,25.86628073
324,436,22,52.74418182
324,220,66,53.95784791
324,1370,71,65.04647052
324,1121,87,38.49544859
324,629,91,26.33620604
324,316,31,66.11891344
324,272,21,74.08791403
324,1090,4,68.51989797
324,678,66,19.64316985
325,1152,18,30.70485226
325,1251,14,63.16270494
325,192,58,95.29851964
325,57,76,70.37724455
325,631,42,21.19871964
325,519,42,91.62904123
325,795,98,44.58621632
325,549,80,99.69907228
325,453,9,67.43916411
325,162,59,94.19631564
326,246,14,14.01454527
326,1396,12,25.5402079
326,1385,13,38.7053758
326,990,11,86.77295178
326,417,69,37.71511483
326,901,45,1.645628335
326,992,34,99.31368427
326,858,76,21.21592708
326,87,14,83.40853376
326,739,66,27.87902395
326,1358,14,65.55491876
326,1369,69,89.18795601
326,1083,27,3.067885108
327,48,88,38.17939583
327,485,59,85.13565477
327,680,20,82.80444896
327,1160,37,53.53189
327,690,13,91.17719275
327,127,3,60.07374721
327,422,54,99.12065444
327,283,64,93.6811409
328,1467,24,30.67135857
328,59,43,9.729763749
328,1232,84,26.75497892
328,823,43,62.47258563
328,58,72,97.75578043
328,1322,69,42.12827663
328,700,84,14.71229251
328,640,19,89.2196533
328,1432,86,67.19601329
328,1162,27,38.14311869
328,675,68,98.31865342
328,1430,39,6.467434697
328,599,88,37.61124817
328,1420,31,7.360945448
329,1451,33,99.32997653
329,722,76,32.04685532
329,101,41,38.34203639
329,635,52,30.00632814
329,1024,34,72.55126816
329,60,95,14.06881213
329,841,19,71.32728941
329,658,96,37.95829927
329,1047,31,6.388262883
329,585,10,87.47061993
329,1054,38,48.41326644
330,549,35,81.12810509
330,1099,40,7.581131336
330,1028,80,78.7345495
330,589,28,58.99209004
330,736,32,6.126340869
330,156,92,24.93761633
330,327,21,40.85892166
331,1171,5,95.51565226
331,1417,1,73.80996037
331,737,89,95.93697846
331,1353,44,37.91147276
331,121,96,40.93341905
331,303,59,27.30411834
331,1372,81,67.25484442
331,1376,89,75.96584456
331,1071,34,26.47668185
331,938,5,45.69688216
331,999,42,81.07618362
332,1144,9,51.32375228
332,1453,89,7.958847254
332,26,94,82.86231893
332,86,2,74.39609253
332,81,59,36.3136213
332,1292,34,34.61983974
332,472,16,36.92643958
332,1480,78,78.14988154
332,1516,86,48.0635445
332,1030,50,65.90445209
332,617,18,82.57156626
333,13,31,61.69527281
333,1215,33,2.356320735
333,763,95,8.91241817
333,1011,37,67.99009759
333,249,10,85.59785205
334,398,87,32.90679667
334,174,46,78.66013288
334,476,17,80.37268056
334,816,78,85.77401799
334,763,63,31.73871451
334,297,38,17.48911204
334,826,81,77.82777736
334,633,38,64.98780667
334,1050,64,40.70614057
335,477,8,52.76925447
335,538,16,68.64580657
335,657,24,8.976240012
335,1150,28,72.57628191
335,751,46,33.16701399
335,1008,31,9.016085504
335,926,56,33.57709014
335,943,12,26.31220862
336,1185,29,94.57047191
336,465,92,31.10552228
336,993,67,32.87403059
336,405,64,55.35761516
336,975,42,48.32649414
336,265,72,73.62715584
336,1058,23,55.79301213
336,981,76,4.5561804
336,1338,8,39.79122199
337,57,82,8.803287904
337,1517,84,2.323540732
337,1308,92,2.22075095
337,111,99,25.58602604
338,191,13,46.88348951
338,523,34,83.74789535
338,1514,17,95.59889616
338,1534,15,11.15124325
338,1030,53,11.66566413
338,531,87,99.853213
338,488,94,65.96036368
338,297,13,29.01835889
338,1104,97,37.6489894
339,457,36,88.69568676
339,1368,96,90.60034122
339,379,30,48.55036968
339,544,18,87.09323959
339,197,65,81.73030359
339,712,81,69.84704377
339,785,85,46.98141459
339,165,6,66.14112691
339,1392,67,18.22425095
339,1534,1,90.22851107
340,297,9,86.97012214
340,1312,76,17.25766675
340,675,77,99.59891397
340,232,28,79.36661511
340,710,23,91.1664878
340,1113,9,40.76917041
340,494,79,65.89934988
340,1241,37,15.67906489
340,366,72,57.16159677
340,301,36,11.58233292
340,431,89,59.95705735
340,1298,9,13.5789332
340,219,42,4.907764397
341,372,24,28.02989504
341,489,95,9.134504544
341,277,89,72.13334879
341,1300,82,44.97105963
341,991,96,30.85138102
341,805,35,53.02600294
341,1406,64,14.30588523
341,697,15,35.5633982
341,143,65,5.827649279
341,2,61,17.19776961
341,356,38,92.31432135
341,780,20,11.94570449
341,1058,97,67.15391486
342,643,50,52.177001
342,1100,78,13.04456636
342,1157,66,46.80335961
342,1258,23,88.85416248
342,1094,31,76.60926319
342,316,13,8.253059924
342,1051,76,17.38284685
342,1246,11,52.79371942
342,731,14,42.57171615
343,914,77,54.22137827
343,627,72,41.08437269
343,1525,92,36.57567076
343,111,15,58.60612189
343,835,62,11.37210775
343,1217,42,11.99082991
343,1317,32,20.62296056
344,1104,90,10.6773426
344,109,3,45.65451874
344,990,42,21.09736376
344,1364,60,91.73692009
344,488,14,45.4846347
344,274,36,83.56001557
344,305,25,40.80188847
344,1039,23,42.87711349
344,1030,5,63.54300366
344,979,8,87.33766212
344,1155,61,30.16077777
344,544,14,51.8867913
344,674,24,95.76471687
344,1283,57,43.19726126
344,1547,72,28.12892389
344,198,33,20.89995486
344,1000,83,61.96689269
345,752,59,83.78176871
345,1349,90,91.2131142
345,942,90,25.46455598
345,44,66,91.10438242
345,1088,97,6.174536685
345,400,65,22.81168726
345,1194,62,95.45743605
345,428,36,89.45156162
345,1423,77,99.40656079
345,836,98,30.62848733
345,1473,27,80.03982208
345,1084,10,79.75244256
345,171,55,95.346566
345,1125,97,27.07394147
345,595,65,58.62681247
345,1147,88,19.03917608
346,248,25,70.0064937
346,870,3,85.17975505
346,997,17,55.47996307
346,1355,17,72.57147319
346,99,83,71.1684904
346,1211,99,70.00873214
347,848,65,99.21112019
347,1467,44,6.327581973
347,379,21,4.184814392
347,656,67,72.88329433
347,133,74,75.72652287
347,169,79,22.34381685
347,860,43,93.02832596
347,1118,10,32.78358513
347,37,22,89.40479073
347,934,38,37.82134573
347,937,15,40.74876806
347,344,51,49.2768485
347,21,66,81.93961743
347,1476,12,97.86727868
348,445,14,10.21980102
348,114,93,62.61233239
348,1494,87,11.85296809
348,722,34,38.6498621
348,1216,31,50.867327
348,149,96,44.01326953
348,135,47,12.51684073
348,469,7,13.15026275
348,18,11,95.76511224
348,397,14,95.72712658
349,1352,93,89.5356592
349,458,60,68.21021415
349,393,95,71.03281368
349,1271,46,64.87867587
349,1274,51,87.60275345
349,1397,75,82.52644693
349,1075,43,48.07843622
349,948,44,82.05772115
349,1007,52,62.20448327
349,91,66,63.70921485
350,270,62,14.92383878
350,1515,53,62.32796847
350,948,23,71.6977598
350,1262,8,96.53970984
350,485,65,90.60412608
350,689,61,38.16301063
350,1283,66,13.22022427
350,413,52,69.14498046
350,507,23,46.69262415
350,1082,67,36.35339052
351,511,31,26.92051689
351,913,60,57.19292607
351,1482,52,53.12352815
351,90,87,43.60117764
351,816,41,95.58519581
351,665,32,66.01208245
351,1126,94,21.91510666
351,866,58,55.76968067
351,569,75,95.61136487
351,1110,9,83.02779162
351,1502,65,16.07651255
351,239,18,10.72368009
352,1536,84,89.00473829
352,1233,44,24.46818164
352,1366,47,38.7918158
352,396,24,56.56151383
352,1023,70,90.15956232
352,1107,97,49.39375368
352,1345,15,80.9617091
352,267,10,67.90936629
352,1214,39,7.548711932
352,567,86,59.16943527
352,286,13,25.14652255
352,408,86,73.70224459
352,1025,22,27.08605874
352,879,91,11.13219551
352,874,80,70.20508424
352,943,89,6.15044557
352,175,96,75.61153873
353,624,16,59.25634174
353,594,17,24.13748587
353,272,23,55.62491727
353,378,56,44.53555792
353,474,30,84.74956249
353,802,32,42.26377138
353,941,75,27.62986682
353,528,5,43.28132058
353,1449,81,72.85829031
354,203,12,18.71894642
354,536,52,78.42258171
354,1335,8,70.19701503
354,595,90,50.50245282
354,804,95,6.531127812
354,474,4,25.29419524
354,1508,93,82.90618648
354,1139,61,31.34841902
355,1056,67,92.69400647
355,362,92,84.8387665
355,1349,62,67.26354906
355,1263,44,56.82558154
355,1468,56,76.05676975
355,1180,71,45.91686744
355,1417,9,62.05315705
356,682,4,72.55582583
356,783,4,54.35374477
356,1338,64,81.22681809
356,1549,30,89.93136037
356,1371,25,97.10261701
356,894,7,17.93321547
356,537,76,48.71404481
356,871,32,86.38273146
356,1194,43,35.97797574
356,408,81,90.29468259
356,1548,32,47.00125275
357,881,21,34.56664791
357,486,18,90.77319067
357,957,59,77.45141058
357,448,13,46.97829027
357,209,58,22.29010936
357,161,66,75.58699294
357,181,90,93.72388954
358,1460,69,69.89688763
358,663,3,63.81475468
358,1467,87,52.33390974
358,872,78,11.06307719
358,520,53,33.44716421
358,166,16,81.12811212
358,1499,44,73.39433213
358,838,7,3.033534165
359,259,45,49.90455051
359,1015,47,4.117941545
359,845,60,23.13728647
359,1532,64,55.78903869
359,526,72,57.49684302
360,1127,23,59.72551512
360,1111,81,37.24601133
360,762,39,40.38276827
360,760,58,25.12020526
360,1396,62,20.43402406
360,1314,24,21.94165805
360,742,52,43.37874503
360,180,80,18.52661149
360,644,64,94.97633598
360,696,30,76.04068786
360,1333,2,66.19171424
360,1119,29,58.15688055
360,581,73,77.53701481
361,380,6,37.58048985
361,1124,42,85.6393256
361,68,77,75.6995806
361,181,79,84.39703845
361,681,32,55.74780551
361,943,94,5.471423947
361,655,2,57.80134019
362,912,49,94.88418321
362,498,47,73.75790654
362,1178,35,6.506044658
362,734,69,54.36130216
362,1101,10,75.54884768
362,698,40,90.26795881
362,989,91,23.03907917
362,447,57,40.54042476
362,1083,58,39.67765439
362,365,46,12.7733781
362,1520,42,46.59345446
362,1113,81,28.30979296
362,47,12,15.83665251
363,402,83,84.01997278
363,1027,90,48.19639785
363,1476,60,3.411194532
363,1219,88,91.34639759
363,54,96,77.30990637
363,771,95,20.34085684
363,1134,71,59.85173291
363,1362,21,27.14552499
363,175,7,85.99793293
364,355,32,39.69106561
364,187,28,19.10613241
364,987,21,66.46571436
364,1101,4,43.59300965
364,1318,42,67.26298557
364,1229,66,75.22045379
364,1287,39,30.0960948
364,223,35,74.28787767
364,84,14,19.60986588
364,598,63,66.28482377
365,346,40,24.07422582
365,660,98,78.54027131
365,1029,86,98.01752411
365,1488,81,14.15880606
365,1086,82,96.87910919
365,431,62,3.892177281
365,547,9,95.71834516
365,715,65,9.95791329
365,1053,42,76.57929172
365,1374,72,7.066357533
366,976,99,23.33643255
366,1489,59,55.80211078
366,1097,71,23.86395395
366,475,38,70.6695849
366,131,3,44.82485446
366,1272,7,17.48902044
366,1151,93,46.76807322
366,501,3,18.82563415
366,1131,96,32.41126078
366,889,73,5.246849703
366,48,37,48.93811363
367,831,97,32.89615747
367,1201,47,43.26124643
367,1152,96,43.70209906
367,1350,40,90.51245175
367,629,64,68.11225223
367,866,23,1.587189203
367,1468,9,10.43741596
368,1200,43,55.19090737
368,1358,85,17.3977182
368,891,80,39.38316529
368,1511,36,69.15374201
368,1207,48,43.41789232
368,1416,98,69.80664459
368,696,35,89.56910382
368,244,27,71.9964683
369,75,31,27.43888134
369,144,85,51.69208863
369,340,66,65.49965555
369,127,71,63.22838299
369,678,98,14.79883607
369,1001,89,46.6252237
369,541,82,77.5463587
369,1415,96,83.84298104
369,636,3,85.42094008
369,594,61,96.51612675
369,187,37,94.06097653
370,248,62,46.74241772
370,1300,34,34.31979096
370,764,60,7.267506305
370,1218,23,20.77705838
370,1138,73,24.31308959
370,917,57,70.82228761
370,296,33,59.13414126
370,533,95,57.87001958
370,274,62,74.93365264
370,516,16,96.40236089
370,1200,38,56.34234692
370,88,2,84.99380611
370,905,71,50.55754217
371,1333,31,62.46083739
371,1001,68,71.58589051
371,505,3,80.88016975
371,298,30,15.87097657
371,22,93,16.49225741
371,1346,39,62.67490423
371,137,20,60.07760619
371,508,99,62.5232457
371,1084,68,82.18737728
372,790,67,13.29571039
372,1222,18,12.62789358
372,1413,35,3.665623093
372,1297,1,9.077514269
372,1394,66,66.48159531
372,459,96,14.27045958
372,646,44,23.33461608
372,1004,44,63.98191726
372,311,44,35.59106255
373,1207,22,15.70920832
373,1023,29,69.38042996
373,187,13,85.15398289
373,1220,76,57.44481209
373,138,70,14.14089267
373,683,13,97.28709202
373,1508,35,37.21099082
373,1361,61,15.32871096
373,1150,51,22.06708702
373,333,57,71.94577258
374,499,25,61.27892324
374,1472,57,66.26428745
374,1435,76,6.69301444
374,113,86,12.0361697
374,288,35,98.94505139
374,1239,11,76.72994688
375,1248,77,83.95522303
375,1520,9,96.35530493
375,845,87,42.00974737
375,906,56,58.92410158
375,1214,28,38.70877618
375,55,70,26.62872224
375,3,14,76.02517792
376,960,52,56.04759794
376,1060,5,65.0889998
376,410,7,95.4170058
376,241,75,89.64989344
376,930,84,60.98260402
376,128,10,78.96898204
376,1321,1,80.72725992
376,917,29,70.58790915
376,119,96,12.27691512
376,389,26,97.37467833
377,156,76,46.17225045
377,1502,90,14.37758756
377,4,25,96.09127475
377,971,31,29.23062527
377,840,3,31.71523204
377,560,70,71.28039073
377,265,99,19.89768551
377,385,14,38.12459051
377,1343,66,41.09704476
377,14,3,18.77861985
377,784,13,36.84227638
377,248,6,58.31734369
377,215,6,47.62016679
377,521,26,61.70698811
377,674,10,62.14364008
378,1390,35,86.39324681
378,433,84,57.59072279
378,1109,99,25.35477445
378,1183,90,72.34545179
378,27,21,18.36699649
378,1006,80,39.62554822
378,2,46,76.55261716
378,437,30,97.11396001
378,364,38,30.24322205
379,574,78,23.9957671
379,1109,37,96.79020968
379,1123,6,53.0112452
379,1379,14,98.13181711
379,102,91,25.73023988
379,524,73,45.42714054
379,550,96,3.631834709
379,37,76,5.436271604
379,265,50,57.94138235
379,72,28,70.06913135
379,1401,27,43.73548522
379,877,8,17.11106317
379,404,42,43.00450644
380,1454,59,83.56217065
380,1291,45,75.47903477
380,1380,84,77.32451688
380,301,41,99.34784968
380,1445,27,46.49827142
380,1371,26,55.62204547
380,297,86,32.3257894
380,594,33,89.24544161
380,154,1,43.12068258
381,1112,68,31.55046531
381,101,64,85.44011633
381,637,82,42.24376488
381,3,67,86.74364116
381,999,2,57.56938289
381,1535,22,76.24480246
381,638,43,11.33361752
381,227,40,93.18924606
382,910,81,6.760124363
382,195,10,99.64484105
382,743,23,3.754960141
