store_id,product_id,quantity
5,466,500
1,467,500
2,467,500
3,467,500
4,467,500
5,467,500
1,468,500
2,468,500
3,468,500
4,468,500
5,468,500
1,469,500
2,469,500
3,469,500
4,469,500
5,469,500
1,470,500
2,470,500
3,470,500
4,470,500
5,470,500
1,471,500
2,471,500
3,471,500
4,471,500
5,471,500
1,472,500
2,472,500
3,472,500
4,472,500
5,472,500
1,473,500
2,473,500
3,473,500
4,473,500
5,473,500
1,474,500
2,474,500
3,474,500
4,474,500
5,474,500
1,475,500
2,475,500
3,475,500
4,475,500
5,475,500
1,476,500
2,476,500
3,476,500
4,476,500
5,476,500
1,477,500
2,477,500
3,477,500
4,477,500
5,477,500
1,478,500
2,478,500
3,478,500
4,478,500
5,478,500
1,479,500
2,479,500
3,479,500
4,479,500
5,479,500
1,480,500
2,480,500
3,480,500
4,480,500
5,480,500
1,481,500
2,481,500
3,481,500
4,481,500
5,481,500
1,482,500
2,482,500
3,482,500
4,482,500
5,482,500
1,483,500
2,483,500
3,483,500
4,483,500
5,483,500
1,484,500
2,484,500
3,484,500
4,484,500
5,484,500
1,485,500
2,485,500
3,485,500
4,485,500
5,485,500
1,486,500
2,486,500
3,486,500
4,486,500
5,486,500
1,487,500
2,487,500
3,487,500
4,487,500
5,487,500
1,488,500
2,488,500
3,488,500
4,488,500
5,488,500
1,489,500
2,489,500
3,489,500
4,489,500
5,489,500
1,490,500
2,490,500
3,490,500
4,490,500
5,490,500
1,491,500
2,491,500
3,491,500
4,491,500
5,491,500
1,492,500
2,492,500
3,492,500
4,492,500
5,492,500
1,493,500
2,493,500
3,493,500
4,493,500
5,493,500
1,494,500
2,494,500
3,494,500
4,494,500
5,494,500
1,495,500
2,495,500
3,495,500
4,495,500
5,495,500
1,496,500
2,496,500
3,496,500
4,496,500
5,496,500
1,497,500
2,497,500
3,497,500
4,497,500
5,497,500
1,498,500
2,498,500
3,498,500
4,498,500
5,498,500
1,499,500
2,499,500
3,499,500
4,499,500
5,499,500
1,500,500
2,500,500
3,500,500
4,500,500
5,500,500
1,501,500
2,501,500
3,501,500
4,501,500
5,501,500
1,502,500
2,502,500
3,502,500
4,502,500
5,502,500
1,503,500
2,503,500
3,503,500
4,503,500
5,503,500
1,504,500
2,504,500
3,504,500
4,504,500
5,504,500
1,505,500
2,505,500
3,505,500
4,505,500
5,505,500
1,506,500
2,506,500
3,506,500
4,506,500
5,506,500
1,507,500
2,507,500
3,507,500
4,507,500
5,507,500
1,508,500
2,508,500
3,508,500
4,508,500
5,508,500
1,509,500
2,509,500
3,509,500
4,509,500
5,509,500
1,510,500
2,510,500
3,510,500
4,510,500
5,510,500
1,511,500
2,511,500
3,511,500
4,511,500
5,511,500
1,512,500
2,512,500
3,512,500
4,512,500
5,512,500
1,513,500
2,513,500
3,513,500
4,513,500
5,513,500
1,514,500
2,514,500
3,514,500
4,514,500
5,514,500
1,515,500
2,515,500
3,515,500
4,515,500
5,515,500
1,516,500
2,516,500
3,516,500
4,516,500
5,516,500
1,517,500
2,517,500
3,517,500
4,517,500
5,517,500
1,518,500
2,518,500
3,518,500
4,518,500
5,518,500
1,519,500
2,519,500
3,519,500
4,519,500
5,519,500
1,520,500
2,520,500
3,520,500
4,520,500
5,520,500
1,521,500
2,521,500
3,521,500
4,521,500
5,521,500
1,522,500
2,522,500
3,522,500
4,522,500
5,522,500
1,523,500
2,523,500
3,523,500
4,523,500
5,523,500
1,524,500
2,524,500
3,524,500
4,524,500
5,524,500
1,525,500
2,525,500
3,525,500
4,525,500
5,525,500
1,526,500
2,526,500
3,526,500
4,526,500
5,526,500
1,527,500
2,527,500
3,527,500
4,527,500
5,527,500
1,528,500
2,528,500
3,528,500
4,528,500
5,528,500
1,529,500
2,529,500
3,529,500
4,529,500
5,529,500
1,530,500
2,530,500
3,530,500
4,530,500
5,530,500
1,531,500
2,531,500
3,531,500
4,531,500
5,531,500
1,532,500
2,532,500
3,532,500
4,532,500
5,532,500
1,533,500
2,533,500
3,533,500
4,533,500
5,533,500
1,534,500
2,534,500
3,534,500
4,534,500
5,534,500
1,535,500
2,535,500
3,535,500
4,535,500
5,535,500
1,536,500
2,536,500
3,536,500
4,536,500
5,536,500
1,537,500
2,537,500
3,537,500
4,537,500
5,537,500
1,538,500
2,538,500
3,538,500
4,538,500
5,538,500
1,539,500
2,539,500
3,539,500
4,539,500
5,539,500
1,540,500
2,540,500
3,540,500
4,540,500
5,540,500
1,541,500
2,541,500
3,541,500
4,541,500
5,541,500
1,542,500
2,542,500
3,542,500
4,542,500
5,542,500
1,543,500
2,543,500
3,543,500
4,543,500
5,543,500
1,544,500
2,544,500
3,544,500
4,544,500
5,544,500
1,545,500
2,545,500
3,545,500
4,545,500
5,545,500
1,546,500
2,546,500
3,546,500
4,546,500
5,546,500
1,547,500
2,547,500
3,547,500
4,547,500
5,547,500
1,548,500
2,548,500
3,548,500
4,548,500
5,548,500
1,549,500
2,549,500
3,549,500
4,549,500
5,549,500
1,550,500
2,550,500
3,550,500
4,550,500
5,550,500
1,551,500
2,551,500
3,551,500
4,551,500
5,551,500
1,552,500
2,552,500
3,552,500
4,552,500
5,552,500
1,553,500
2,553,500
3,553,500
4,553,500
5,553,500
1,554,500
2,554,500
3,554,500
4,554,500
5,554,500
1,555,500
2,555,500
3,555,500
4,555,500
5,555,500
1,556,500
2,556,500
3,556,500
4,556,500
5,556,500
1,557,500
2,557,500
3,557,500
4,557,500
5,557,500
1,558,500
2,558,500
3,558,500
4,558,500
5,558,500
1,559,500
2,559,500
3,559,500
4,559,500
5,559,500
1,560,500
2,560,500
3,560,500
4,560,500
5,560,500
1,561,500
2,561,500
3,561,500
4,561,500
5,561,500
1,562,500
2,562,500
3,562,500
4,562,500
5,562,500
1,563,500
2,563,500
3,563,500
4,563,500
5,563,500
1,564,500
2,564,500
3,564,500
4,564,500
5,564,500
1,565,500
2,565,500
3,565,500
4,565,500
5,565,500
1,566,500
2,566,500
3,566,500
4,566,500
5,566,500
1,567,500
2,567,500
3,567,500
4,567,500
5,567,500
1,568,500
2,568,500
3,568,500
4,568,500
5,568,500
1,569,500
2,569,500
3,569,500
4,569,500
5,569,500
1,570,500
2,570,500
3,570,500
4,570,500
5,570,500
1,571,500
2,571,500
3,571,500
4,571,500
5,571,500
1,572,500
2,572,500
3,572,500
4,572,500
5,572,500
1,573,500
2,573,500
3,573,500
4,573,500
5,573,500
1,574,500
2,574,500
3,574,500
4,574,500
5,574,500
1,575,500
2,575,500
3,575,500
4,575,500
5,575,500
1,576,500
2,576,500
3,576,500
4,576,500
5,576,500
1,577,500
2,577,500
3,577,500
4,577,500
5,577,500
1,578,500
2,578,500
3,578,500
4,578,500
5,578,500
1,579,500
2,579,500
3,579,500
4,579,500
5,579,500
1,580,500
2,580,500
3,580,500
4,580,500
5,580,500
1,581,500
2,581,500
3,581,500
4,581,500
5,581,500
1,582,500
2,582,500
3,582,500
4,582,500
5,582,500
1,583,500
2,583,500
3,583,500
4,583,500
5,583,500
1,584,500
2,584,500
3,584,500
4,584,500
5,584,500
1,585,500
2,585,500
3,585,500
4,585,500
5,585,500
1,586,500
2,586,500
3,586,500
4,586,500
5,586,500
1,587,500
2,587,500
3,587,500
4,587,500
5,587,500
1,588,500
2,588,500
3,588,500
4,588,500
5,588,500
1,589,500
2,589,500
3,589,500
4,589,500
5,589,500
1,590,500
2,590,500
3,590,500
4,590,500
5,590,500
1,591,500
2,591,500
3,591,500
4,591,500
5,591,500
1,592,500
2,592,500
3,592,500
4,592,500
5,592,500
1,593,500
2,593,500
3,593,500
4,593,500
5,593,500
1,594,500
2,594,500
3,594,500
4,594,500
5,594,500
1,595,500
2,595,500
3,595,500
4,595,500
5,595,500
1,596,500
2,596,500
3,596,500
4,596,500
5,596,500
1,597,500
2,597,500
3,597,500
4,597,500
5,597,500
1,598,500
2,598,500
3,598,500
4,598,500
5,598,500
1,599,500
2,599,500
3,599,500
4,599,500
5,599,500
1,600,500
2,600,500
3,600,500
4,600,500
5,600,500
1,601,500
2,601,500
3,601,500
4,601,500
5,601,500
1,602,500
2,602,500
3,602,500
4,602,500
5,602,500
1,603,500
2,603,500
3,603,500
4,603,500
5,603,500
1,604,500
2,604,500
3,604,500
4,604,500
5,604,500
1,605,500
2,605,500
3,605,500
4,605,500
5,605,500
1,606,500
2,606,500
3,606,500
4,606,500
5,606,500
1,607,500
2,607,500
3,607,500
4,607,500
5,607,500
1,608,500
2,608,500
3,608,500
4,608,500
5,608,500
1,609,500
2,609,500
3,609,500
4,609,500
5,609,500
1,610,500
2,610,500
3,610,500
4,610,500
5,610,500
1,611,500
2,611,500
3,611,500
4,611,500
5,611,500
1,612,500
2,612,500
3,612,500
4,612,500
5,612,500
1,613,500
2,613,500
3,613,500
4,613,500
5,613,500
1,614,500
2,614,500
3,614,500
4,614,500
5,614,500
1,615,500
2,615,500
3,615,500
4,615,500
5,615,500
1,616,500
2,616,500
3,616,500
4,616,500
5,616,500
1,617,500
2,617,500
3,617,500
4,617,500
5,617,500
1,618,500
2,618,500
3,618,500
4,618,500
5,618,500
1,619,500
2,619,500
3,619,500
4,619,500
5,619,500
1,620,500
2,620,500
3,620,500
4,620,500
5,620,500
1,621,500
2,621,500
3,621,500
4,621,500
5,621,500
1,622,500
2,622,500
3,622,500
4,622,500
5,622,500
1,623,500
2,623,500
3,623,500
4,623,500
5,623,500
1,624,500
2,624,500
3,624,500
4,624,500
5,624,500
1,625,500
2,625,500
3,625,500
4,625,500
5,625,500
1,626,500
2,626,500
3,626,500
4,626,500
5,626,500
1,627,500
2,627,500
3,627,500
4,627,500
5,627,500
1,628,500
2,628,500
3,628,500
4,628,500
5,628,500
1,629,500
2,629,500
3,629,500
4,629,500
5,629,500
1,630,500
2,630,500
3,630,500
4,630,500
5,630,500
1,631,500
2,631,500
3,631,500
4,631,500
5,631,500
1,632,500
2,632,500
3,632,500
4,632,500
5,632,500
1,633,500
2,633,500
3,633,500
4,633,500
5,633,500
1,634,500
2,634,500
3,634,500
4,634,500
5,634,500
1,635,500
2,635,500
3,635,500
4,635,500
5,635,500
1,636,500
2,636,500
3,636,500
4,636,500
5,636,500
1,637,500
2,637,500
3,637,500
4,637,500
5,637,500
1,638,500
2,638,500
3,638,500
4,638,500
5,638,500
1,639,500
2,639,500
3,639,500
4,639,500
5,639,500
1,640,500
2,640,500
3,640,500
4,640,500
5,640,500
1,641,500
2,641,500
3,641,500
4,641,500
5,641,500
1,642,500
2,642,500
3,642,500
4,642,500
5,642,500
1,643,500
2,643,500
3,643,500
4,643,500
5,643,500
1,644,500
2,644,500
3,644,500
4,644,500
5,644,500
1,645,500
2,645,500
3,645,500
4,645,500
5,645,500
1,646,500
2,646,500
3,646,500
4,646,500
5,646,500
1,647,500
2,647,500
3,647,500
4,647,500
5,647,500
1,648,500
2,648,500
3,648,500
4,648,500
5,648,500
1,649,500
2,649,500
3,649,500
4,649,500
5,649,500
1,650,500
2,650,500
3,650,500
4,650,500
5,650,500
1,651,500
2,651,500
3,651,500
4,651,500
5,651,500
1,652,500
2,652,500
3,652,500
4,652,500
5,652,500
1,653,500
2,653,500
3,653,500
4,653,500
5,653,500
1,654,500
2,654,500
3,654,500
4,654,500
5,654,500
1,655,500
2,655,500
3,655,500
4,655,500
5,655,500
1,656,500
2,656,500
3,656,500
4,656,500
5,656,500
1,657,500
2,657,500
3,657,500
4,657,500
5,657,500
1,658,500
2,658,500
3,658,500
4,658,500
5,658,500
1,659,500
2,659,500
3,659,500
4,659,500
5,659,500
1,660,500
2,660,500
3,660,500
4,660,500
5,660,500
1,661,500
2,661,500
3,661,500
4,661,500
5,661,500
1,662,500
2,662,500
3,662,500
4,662,500
5,662,500
1,663,500
2,663,500
3,663,500
4,663,500
5,663,500
1,664,500
2,664,500
3,664,500
4,664,500
5,664,500
1,665,500
2,665,500
3,665,500
4,665,500
5,665,500
1,666,500
2,666,500
3,666,500
4,666,500
5,666,500
1,667,500
2,667,500
3,667,500
4,667,500
5,667,500
1,668,500
2,668,500
3,668,500
4,668,500
5,668,500
1,669,500
2,669,500
3,669,500
4,669,500
5,669,500
1,670,500
2,670,500
3,670,500
4,670,500
5,670,500
1,671,500
2,671,500
3,671,500
4,671,500
5,671,500
1,672,500
2,672,500
3,672,500
4,672,500
5,672,500
1,673,500
2,673,500
3,673,500
4,673,500
5,673,500
1,674,500
2,674,500
3,674,500
4,674,500
5,674,500
1,675,500
2,675,500
3,675,500
4,675,500
5,675,500
1,676,500
2,676,500
3,676,500
4,676,500
5,676,500
1,677,500
2,677,500
3,677,500
4,677,500
5,677,500
1,678,500
2,678,500
3,678,500
4,678,500
5,678,500
1,679,500
2,679,500
3,679,500
4,679,500
5,679,500
1,680,500
2,680,500
3,680,500
4,680,500
5,680,500
1,681,500
2,681,500
3,681,500
4,681,500
5,681,500
1,682,500
2,682,500
3,682,500
4,682,500
5,682,500
1,683,500
2,683,500
3,683,500
4,683,500
5,683,500
1,684,500
2,684,500
3,684,500
4,684,500
5,684,500
1,685,500
2,685,500
3,685,500
4,685,500
5,685,500
1,686,500
2,686,500
3,686,500
4,686,500
5,686,500
1,687,500
2,687,500
3,687,500
4,687,500
5,687,500
1,688,500
2,688,500
3,688,500
4,688,500
5,688,500
1,689,500
2,689,500
3,689,500
4,689,500
5,689,500
1,690,500
2,690,500
3,690,500
4,690,500
5,690,500
1,691,500
2,691,500
3,691,500
4,691,500
5,691,500
1,692,500
2,692,500
3,692,500
4,692,500
5,692,500
1,693,500
2,693,500
3,693,500
4,693,500
5,693,500
1,694,500
2,694,500
3,694,500
4,694,500
5,694,500
1,695,500
2,695,500
3,695,500
4,695,500
5,695,500
1,696,500
2,696,500
3,696,500
4,696,500
5,696,500
1,697,500
2,697,500
3,697,500
4,697,500
5,697,500
1,698,500
2,698,500
3,698,500
4,698,500
5,698,500
1,699,500
2,699,500
3,699,500
4,699,500
5,699,500
1,700,500
2,700,500
3,700,500
4,700,500
5,700,500
1,701,500
2,701,500
3,701,500
4,701,500
5,701,500
1,702,500
2,702,500
3,702,500
4,702,500
5,702,500
1,703,500
2,703,500
3,703,500
4,703,500
5,703,500
1,704,500
2,704,500
3,704,500
4,704,500
5,704,500
1,705,500
2,705,500
3,705,500
4,705,500
5,705,500
1,706,500
2,706,500
3,706,500
4,706,500
5,706,500
1,707,500
2,707,500
3,707,500
4,707,500
5,707,500
1,708,500
2,708,500
3,708,500
4,708,500
5,708,500
1,709,500
2,709,500
3,709,500
4,709,500
5,709,500
1,710,500
2,710,500
3,710,500
4,710,500
5,710,500
1,711,500
2,711,500
3,711,500
4,711,500
5,711,500
1,712,500
2,712,500
3,712,500
4,712,500
5,712,500
1,713,500
2,713,500
3,713,500
4,713,500
5,713,500
1,714,500
2,714,500
3,714,500
4,714,500
5,714,500
1,715,500
2,715,500
3,715,500
4,715,500
5,715,500
1,716,500
2,716,500
3,716,500
4,716,500
5,716,500
1,717,500
2,717,500
3,717,500
4,717,500
5,717,500
1,718,500
2,718,500
3,718,500
4,718,500
5,718,500
1,719,500
2,719,500
3,719,500
4,719,500
5,719,500
1,720,500
2,720,500
3,720,500
4,720,500
5,720,500
1,721,500
2,721,500
3,721,500
4,721,500
5,721,500
1,722,500
2,722,500
3,722,500
4,722,500
5,722,500
1,723,500
2,723,500
3,723,500
4,723,500
5,723,500
1,724,500
2,724,500
3,724,500
4,724,500
5,724,500
1,725,500
2,725,500
3,725,500
4,725,500
5,725,500
1,726,500
2,726,500
3,726,500
4,726,500
5,726,500
1,727,500
2,727,500
3,727,500
4,727,500
5,727,500
1,728,500
2,728,500
3,728,500
4,728,500
5,728,500
1,729,500
2,729,500
3,729,500
4,729,500
5,729,500
1,730,500
2,730,500
3,730,500
4,730,500
5,730,500
1,731,500
2,731,500
3,731,500
4,731,500
5,731,500
1,732,500
2,732,500
3,732,500
4,732,500
5,732,500
1,733,500
2,733,500
3,733,500
4,733,500
5,733,500
1,734,500
2,734,500
3,734,500
4,734,500
5,734,500
1,735,500
2,735,500
3,735,500
4,735,500
5,735,500
1,736,500
2,736,500
3,736,500
4,736,500
5,736,500
1,737,500
2,737,500
3,737,500
4,737,500
5,737,500
1,738,500
2,738,500
3,738,500
4,738,500
5,738,500
1,739,500
2,739,500
3,739,500
4,739,500
5,739,500
1,740,500
2,740,500
3,740,500
4,740,500
5,740,500
1,741,500
2,741,500
3,741,500
4,741,500
5,741,500
1,742,500
2,742,500
3,742,500
4,742,500
5,742,500
1,743,500
2,743,500
3,743,500
4,743,500
5,743,500
1,744,500
2,744,500
3,744,500
4,744,500
5,744,500
1,745,500
2,745,500
3,745,500
4,745,500
5,745,500
1,746,500
2,746,500
3,746,500
4,746,500
5,746,500
1,747,500
2,747,500
3,747,500
4,747,500
5,747,500
1,748,500
2,748,500
3,748,500
4,748,500
5,748,500
1,749,500
2,749,500
3,749,500
4,749,500
5,749,500
1,750,500
2,750,500
3,750,500
4,750,500
5,750,500
1,751,500
2,751,500
3,751,500
4,751,500
5,751,500
1,752,500
2,752,500
3,752,500
4,752,500
5,752,500
1,753,500
2,753,500
3,753,500
4,753,500
5,753,500
1,754,500
2,754,500
3,754,500
4,754,500
5,754,500
1,755,500
2,755,500
3,755,500
4,755,500
5,755,500
1,756,500
2,756,500
3,756,500
4,756,500
5,756,500
1,757,500
2,757,500
3,757,500
4,757,500
5,757,500
1,758,500
2,758,500
3,758,500
4,758,500
5,758,500
1,759,500
2,759,500
3,759,500
4,759,500
5,759,500
1,760,500
2,760,500
3,760,500
4,760,500
5,760,500
1,761,500
2,761,500
3,761,500
4,761,500
5,761,500
1,762,500
2,762,500
3,762,500
4,762,500
5,762,500
1,763,500
2,763,500
3,763,500
4,763,500
5,763,500
1,764,500
2,764,500
3,764,500
4,764,500
5,764,500
1,765,500
2,765,500
3,765,500
4,765,500
5,765,500
1,766,500
2,766,500
3,766,500
4,766,500
5,766,500
1,767,500
2,767,500
3,767,500
4,767,500
5,767,500
1,768,500
2,768,500
3,768,500
4,768,500
5,768,500
1,769,500
2,769,500
3,769,500
4,769,500
5,769,500
1,770,500
2,770,500
3,770,500
4,770,500
5,770,500
1,771,500
2,771,500
3,771,500
4,771,500
5,771,500
1,772,500
2,772,500
3,772,500
4,772,500
5,772,500
1,773,500
2,773,500
3,773,500
4,773,500
5,773,500
1,774,500
2,774,500
3,774,500
4,774,500
5,774,500
1,775,500
2,775,500
3,775,500
4,775,500
5,775,500
1,776,500
2,776,500
3,776,500
4,776,500
5,776,500
1,777,500
2,777,500
3,777,500
4,777,500
5,777,500
1,778,500
2,778,500
3,778,500
4,778,500
5,778,500
1,779,500
2,779,500
3,779,500
4,779,500
5,779,500
1,780,500
2,780,500
3,780,500
4,780,500
5,780,500
1,781,500
2,781,500
3,781,500
4,781,500
5,781,500
1,782,500
2,782,500
3,782,500
4,782,500
5,782,500
1,783,500
2,783,500
3,783,500
4,783,500
5,783,500
1,784,500
2,784,500
3,784,500
4,784,500
5,784,500
1,785,500
2,785,500
3,785,500
4,785,500
5,785,500
1,786,500
2,786,500
3,786,500
4,786,500
5,786,500
1,787,500
2,787,500
3,787,500
4,787,500
5,787,500
1,788,500
2,788,500
3,788,500
4,788,500
5,788,500
1,789,500
2,789,500
3,789,500
4,789,500
5,789,500
1,790,500
2,790,500
3,790,500
4,790,500
5,790,500
1,791,500
2,791,500
3,791,500
4,791,500
5,791,500
1,792,500
2,792,500
3,792,500
4,792,500
5,792,500
1,793,500
2,793,500
3,793,500
4,793,500
5,793,500
1,794,500
2,794,500
3,794,500
4,794,500
5,794,500
1,795,500
2,795,500
3,795,500
4,795,500
5,795,500
1,796,500
2,796,500
3,796,500
4,796,500
5,796,500
1,797,500
2,797,500
3,797,500
4,797,500
5,797,500
1,798,500
2,798,500
3,798,500
4,798,500
5,798,500
1,799,500
2,799,500
3,799,500
4,799,500
5,799,500
1,800,500
2,800,500
3,800,500
4,800,500
5,800,500
1,801,500
2,801,500
3,801,500
4,801,500
5,801,500
1,802,500
2,802,500
3,802,500
4,802,500
5,802,500
1,803,500
2,803,500
3,803,500
4,803,500
5,803,500
1,804,500
2,804,500
3,804,500
4,804,500
5,804,500
1,805,500
2,805,500
3,805,500
4,805,500
5,805,500
1,806,500
2,806,500
3,806,500
4,806,500
5,806,500
1,807,500
2,807,500
3,807,500
4,807,500
5,807,500
1,808,500
2,808,500
3,808,500
4,808,500
5,808,500
1,809,500
2,809,500
3,809,500
4,809,500
5,809,500
1,810,500
2,810,500
3,810,500
4,810,500
5,810,500
1,811,500
2,811,500
3,811,500
4,811,500
5,811,500
1,812,500
2,812,500
3,812,500
4,812,500
5,812,500
1,813,500
2,813,500
3,813,500
4,813,500
5,813,500
1,814,500
2,814,500
3,814,500
4,814,500
5,814,500
1,815,500
2,815,500
3,815,500
4,815,500
5,815,500
1,816,500
2,816,500
3,816,500
4,816,500
5,816,500
1,817,500
2,817,500
3,817,500
4,817,500
5,817,500
1,818,500
2,818,500
3,818,500
4,818,500
5,818,500
1,819,500
2,819,500
3,819,500
4,819,500
5,819,500
1,820,500
2,820,500
3,820,500
4,820,500
5,820,500
1,821,500
2,821,500
3,821,500
4,821,500
5,821,500
1,822,500
2,822,500
3,822,500
4,822,500
5,822,500
1,823,500
2,823,500
3,823,500
4,823,500
5,823,500
1,824,500
2,824,500
3,824,500
4,824,500
5,824,500
1,825,500
2,825,500
3,825,500
4,825,500
5,825,500
1,826,500
2,826,500
3,826,500
4,826,500
5,826,500
1,827,500
2,827,500
3,827,500
4,827,500
5,827,500
1,828,500
2,828,500
3,828,500
4,828,500
5,828,500
1,829,500
2,829,500
3,829,500
4,829,500
5,829,500
1,830,500
2,830,500
3,830,500
4,830,500
5,830,500
1,831,500
2,831,500
3,831,500
4,831,500
5,831,500
1,832,500
2,832,500
3,832,500
4,832,500
5,832,500
1,833,500
2,833,500
3,833,500
4,833,500
5,833,500
1,834,500
2,834,500
3,834,500
4,834,500
5,834,500
1,835,500
2,835,500
3,835,500
4,835,500
5,835,500
1,836,500
2,836,500
3,836,500
4,836,500
5,836,500
1,837,500
2,837,500
3,837,500
4,837,500
5,837,500
1,838,500
2,838,500
3,838,500
4,838,500
5,838,500
1,839,500
2,839,500
3,839,500
4,839,500
5,839,500
1,840,500
2,840,500
3,840,500
4,840,500
5,840,500
1,841,500
2,841,500
3,841,500
4,841,500
5,841,500
1,842,500
2,842,500
3,842,500
4,842,500
5,842,500
1,843,500
2,843,500
3,843,500
4,843,500
5,843,500
1,844,500
2,844,500
3,844,500
4,844,500
5,844,500
1,845,500
2,845,500
3,845,500
4,845,500
5,845,500
1,846,500
2,846,500
3,846,500
4,846,500
5,846,500
1,847,500
2,847,500
3,847,500
4,847,500
5,847,500
1,848,500
2,848,500
3,848,500
4,848,500
5,848,500
1,849,500
2,849,500
3,849,500
4,849,500
5,849,500
1,850,500
2,850,500
3,850,500
4,850,500
5,850,500
1,851,500
2,851,500
3,851,500
4,851,500
5,851,500
1,852,500
2,852,500
3,852,500
4,852,500
5,852,500
1,853,500
2,853,500
3,853,500
4,853,500
5,853,500
1,854,500
2,854,500
3,854,500
4,854,500
5,854,500
1,855,500
2,855,500
3,855,500
4,855,500
5,855,500
1,856,500
2,856,500
3,856,500
4,856,500
5,856,500
1,857,500
2,857,500
3,857,500
4,857,500
5,857,500
1,858,500
2,858,500
3,858,500
4,858,500
5,858,500
1,859,500
2,859,500
3,859,500
4,859,500
5,859,500
1,860,500
2,860,500
3,860,500
4,860,500
5,860,500
1,861,500
2,861,500
3,861,500
4,861,500
5,861,500
1,862,500
2,862,500
3,862,500
4,862,500
5,862,500
1,863,500
2,863,500
3,863,500
4,863,500
5,863,500
1,864,500
2,864,500
3,864,500
4,864,500
5,864,500
1,865,500
2,865,500
3,865,500
4,865,500
5,865,500
1,866,500
2,866,500
3,866,500
4,866,500
5,866,500
1,867,500
2,867,500
3,867,500
4,867,500
5,867,500
1,868,500
2,868,500
3,868,500
4,868,500
5,868,500
1,869,500
2,869,500
3,869,500
4,869,500
5,869,500
1,870,500
2,870,500
3,870,500
4,870,500
5,870,500
1,871,500
2,871,500
3,871,500
4,871,500
5,871,500
1,872,500
2,872,500
3,872,500
4,872,500
5,872,500
1,873,500
2,873,500
3,873,500
4,873,500
5,873,500
1,874,500
2,874,500
3,874,500
4,874,500
5,874,500
1,875,500
2,875,500
3,875,500
4,875,500
5,875,500
1,876,500
2,876,500
3,876,500
4,876,500
5,876,500
1,877,500
2,877,500
3,877,500
4,877,500
5,877,500
1,878,500
2,878,500
3,878,500
4,878,500
5,878,500
1,879,500
2,879,500
3,879,500
4,879,500
5,879,500
1,880,500
2,880,500
3,880,500
4,880,500
5,880,500
1,881,500
2,881,500
3,881,500
4,881,500
5,881,500
1,882,500
2,882,500
3,882,500
4,882,500
5,882,500
1,883,500
2,883,500
3,883,500
4,883,500
5,883,500
1,884,500
2,884,500
3,884,500
4,884,500
5,884,500
1,885,500
2,885,500
3,885,500
4,885,500
5,885,500
1,886,500
2,886,500
3,886,500
4,886,500
5,886,500
1,887,500
2,887,500
3,887,500
4,887,500
5,887,500
1,888,500
2,888,500
3,888,500
4,888,500
5,888,500
1,889,500
2,889,500
3,889,500
4,889,500
5,889,500
1,890,500
2,890,500
3,890,500
4,890,500
5,890,500
1,891,500
2,891,500
3,891,500
4,891,500
5,891,500
1,892,500
2,892,500
3,892,500
4,892,500
5,892,500
1,893,500
2,893,500
3,893,500
4,893,500
5,893,500
1,894,500
2,894,500
3,894,500
4,894,500
5,894,500
1,895,500
2,895,500
3,895,500
4,895,500
5,895,500
1,896,500
2,896,500
3,896,500
4,896,500
5,896,500
1,897,500
2,897,500
3,897,500
4,897,500
5,897,500
1,898,500
2,898,500
3,898,500
4,898,500
5,898,500
1,899,500
2,899,500
3,899,500
4,899,500
5,899,500
1,900,500
2,900,500
3,900,500
4,900,500
5,900,500
1,901,500
2,901,500
3,901,500
4,901,500
5,901,500
1,902,500
2,902,500
3,902,500
4,902,500
5,902,500
1,903,500
2,903,500
3,903,500
4,903,500
5,903,500
1,904,500
2,904,500
3,904,500
4,904,500
5,904,500
1,905,500
2,905,500
3,905,500
4,905,500
5,905,500
1,906,500
2,906,500
3,906,500
4,906,500
5,906,500
1,907,500
2,907,500
3,907,500
4,907,500
5,907,500
1,908,500
2,908,500
3,908,500
4,908,500
5,908,500
1,909,500
2,909,500
3,909,500
4,909,500
5,909,500
1,910,500
2,910,500
3,910,500
4,910,500
5,910,500
1,911,500
2,911,500
3,911,500
4,911,500
5,911,500
1,912,500
2,912,500
3,912,500
4,912,500
5,912,500
1,913,500
2,913,500
3,913,500
4,913,500
5,913,500
1,914,500
2,914,500
3,914,500
4,914,500
5,914,500
1,915,500
2,915,500
3,915,500
4,915,500
5,915,500
1,916,500
2,916,500
3,916,500
4,916,500
5,916,500
1,917,500
2,917,500
3,917,500
4,917,500
5,917,500
1,918,500
2,918,500
3,918,500
4,918,500
5,918,500
1,919,500
2,919,500
3,919,500
4,919,500
5,919,500
1,920,500
2,920,500
3,920,500
4,920,500
5,920,500
1,921,500
2,921,500
3,921,500
4,921,500
5,921,500
1,922,500
2,922,500
3,922,500
4,922,500
5,922,500
1,923,500
2,923,500
3,923,500
4,923,500
5,923,500
1,924,500
2,924,500
3,924,500
4,924,500
5,924,500
1,925,500
2,925,500
3,925,500
4,925,500
5,925,500
1,926,500
2,926,500
3,926,500
4,926,500
5,926,500
1,927,500
2,927,500
3,927,500
4,927,500
5,927,500
1,928,500
2,928,500
3,928,500
4,928,500
5,928,500
1,929,500
2,929,500
3,929,500
4,929,500
5,929,500
1,930,500
2,930,500
3,930,500
4,930,500
5,930,500
1,931,500
2,931,500
3,931,500
4,931,500
5,931,500
1,932,500
2,932,500
3,932,500
4,932,500
5,932,500
